,,,※特に指定のないレジスタは汎用レジスタ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,※フラグが生成されない命令の後、フラグはすべておろした状態(00000)となります。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,まだ対応なし,,,,,,,,,,,,,,,,,,,,,,,
Addr[Hex],Addr[Dec],Type-E,Unit,Instruction,Immediate(Displacement),Mnemonic,Opcode,FMT1(Operand/Disp),FMT2(Imm),Operation,Flag,AFE-FMT1,AFE-FMT2(Imm),Auth,Trap,Trap Condition,Note,,,,,,,,,,,,,,,,,,,,
1D5,469,,,,,,0111010101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D6,470,,,,,,0111010110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D7,471,,,,,,0111010111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D8,472,,,,,,0111011000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D9,473,,,,,,0111011001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DA,474,,,,,,0111011010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DB,475,,,,,,0111011011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DC,476,,,,,,0111011100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DD,477,,,,,,0111011101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DE,478,,,,,,0111011110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DF,479,,,,,,0111011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E0,480,,,,,,0111100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E1,481,,,,,,0111100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E2,482,,,,,,0111100010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E3,483,,,,,,0111100011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E4,484,,,,,,0111100100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E5,485,,,,,,0111100101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E6,486,,,,,,0111100110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E7,487,,,,,,0111100111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E8,488,,,,,,0111101000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E9,489,,,,,,0111101001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EA,490,,,,,,0111101010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EB,491,,,,,,0111101011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EC,492,,,,,,0111101100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ED,493,,,,,,0111101101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EE,494,,,,,,0111101110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EF,495,,,,,,0111101111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F0,496,,,,,,0111110000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F1,497,,,,,,0111110001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F2,498,,,,,,0111110010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F3,499,,,,,,0111110011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F4,500,,,,,,0111110100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F5,501,,,,,,0111110101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F6,502,,,,,,0111110110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F7,503,,,,,,0111110111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F8,504,,,,,,0111111000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F9,505,,,,,,0111111001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FA,506,,,,,,0111111010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FB,507,,,,,,0111111011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FC,508,,,,,,0111111100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FD,509,,,,,,0111111101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FE,510,,,,,,0111111110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FF,511,,,,,,0111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20A,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20B,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20C,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20D,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20E,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20F,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21A,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21B,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21C,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21D,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21E,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21F,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22A,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22B,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22C,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22D,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22E,558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22F,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23A,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23B,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23C,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23D,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23E,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23F,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24A,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24B,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24C,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24D,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24E,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24F,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25A,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25B,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25C,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25D,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25E,606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25F,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26A,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26B,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26C,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26D,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26E,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26F,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27A,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27B,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27C,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27D,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27E,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27F,639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28A,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28B,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28C,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28D,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28E,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28F,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29A,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29B,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29C,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29D,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29E,670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29F,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A0,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A1,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A2,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A3,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A4,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A5,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A6,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A7,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A8,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2A9,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AA,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AB,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AC,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AD,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AE,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2AF,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B1,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B2,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B3,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B4,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B5,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B6,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B7,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B8,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B9,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BA,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BB,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BC,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BD,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BE,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2BF,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C0,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C1,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C2,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C3,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C4,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C5,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C6,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C7,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C8,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2C9,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CA,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CB,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CC,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CD,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CE,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CF,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D1,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D2,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D3,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D4,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D5,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D6,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D7,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D8,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2D9,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DA,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DB,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DC,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DD,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DE,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2DF,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E1,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E2,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E3,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E4,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E5,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E6,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E7,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E8,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2E9,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EA,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EB,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EC,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ED,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EE,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2EF,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F1,753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F2,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F3,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F4,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F5,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F6,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F7,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F8,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2F9,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FA,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FB,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FC,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FD,765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FE,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2FF,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30A,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30B,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30C,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30D,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30E,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30F,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31A,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31B,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31C,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
